"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm50205",0.684446044274165,-1.10901724374231,1.76659532509299,-0.627770960326717,0.530153992271525,NA
"Tmem138",73.899616444597,-0.12380234279714,0.153200272806327,-0.80810784817367,0.419028500053866,0.999958958199752
"Ppp1r32",7.09702665118267,0.129152193447364,0.354273667559106,0.364554877412153,0.715443702556711,0.999958958199752
"Lrrc10b",29.3368069126091,0.0297529419844838,0.24666477998541,0.120620957666691,0.903991268228585,0.999958958199752
"Gm30042",10.0297647082181,0.248954204360844,0.284236829102649,0.875868919403607,0.381101297716377,0.999958958199752
"Dagla",467.387513317274,0.0287446969925226,0.3759002405599,0.0764689507772267,0.93904601531665,0.999958958199752
"Fen1",726.085060426183,0.0228759753991492,0.192333201023093,0.118939295334676,0.905323449535825,0.999958958199752
"Fads3",249.838535058936,-0.280746673398764,0.258275944718349,-1.08700279348477,0.277035575136784,0.999958958199752
"Rab3il1",225.02608560362,-0.208903528241702,0.12237976679044,-1.70701034754725,0.0878201291294432,0.999958958199752
"Best1",12.7496670504399,-0.258543261451439,0.315753968436446,-0.818812389695992,0.412893461008907,0.999958958199752
"Fth1",58623.7422736589,0.343915630877874,0.28138056566509,1.22224372555713,0.221615473036296,0.999958958199752
"Gm50346",7.73758405011647,0.173898653860791,0.304928113724229,0.570293934976627,0.568478353801198,0.999958958199752
"Gm36913",1.3275766358175,-0.0374913384810791,0.814552770897422,-0.0460268994478694,0.963288809965602,NA
"Gm50324",12.6998777589079,0.0832618023297411,0.3121354317912,0.266748961666865,0.789662453341793,0.999958958199752
"Gm50322",150.276069767283,-0.0444537017517752,0.177211776350462,-0.250850720348638,0.801929525798625,0.999958958199752
"Asrgl1",239.77637034769,0.0487938384405922,0.144812275229377,0.33694545827213,0.736158016187565,0.999958958199752
"Eef1g",9820.01149568028,-0.000252133294480192,0.0962495259125538,-0.00261957959885708,0.997909880272747,0.999958958199752
"Tut1",483.952468343997,-0.0424577991564771,0.089321092340758,-0.47533900497434,0.634545361943871,0.999958958199752
"Mta2",2508.68578960856,-0.0989718440373125,0.0697338848368589,-1.41927908173846,0.155817668178031,0.999958958199752
"Gm10353",8.82661952703922,0.439278237364961,0.412257678803873,1.06554288725315,0.286630328650783,0.999958958199752
"Eml3",695.302775457724,0.0228368038995062,0.0785553285187875,0.290709800724014,0.771273275293633,0.999958958199752
"B3gat3",557.237027950951,-0.021057332819751,0.0850177719098495,-0.247681541714356,0.804380814535331,0.999958958199752
"Gm49416",0,0,0,0,1,NA
"Mir5136",0.510871731456838,1.55803325084401,1.06618572826976,1.46131505002645,0.143929001524234,NA
"Lbhd1",163.152774273764,-0.0160724392961947,0.107020534725199,-0.150180891335149,0.880621901410766,0.999958958199752
"Pdzd8",2743.26412895612,0.112163916881547,0.0706520915440113,1.58755267438441,0.112387526962736,0.999958958199752
"Lrrn4cl",391.296723322553,0.0402357996468984,0.204958198137905,0.196312223723912,0.844365794394202,0.999958958199752
"Bscl2",689.887735997645,-0.0913565866487218,0.0833641937283014,-1.09587321082321,0.273134264084809,0.999958958199752
"Gm50139",14.7691380066775,-1.44798107016457,1.7675456003822,-0.819204364431371,0.41266982524564,0.999958958199752
"Zbtb3",41.3000917603805,0.0158866917331181,0.153591440135763,0.103434746878312,0.917617936010275,0.999958958199752
"Polr2g",420.149010740347,-0.106434041257671,0.103880617547909,-1.02458036706015,0.305561232128812,0.999958958199752
"Wdr74",443.482487814249,0.0205569994875558,0.131033120354584,0.156883995679316,0.875336273259376,0.999958958199752
"Snord22",280.526449087937,-0.188616105123762,0.393987344890258,-0.478736455802404,0.632126127434441,0.999958958199752
"Gm25894",0.497196698091053,-0.100591346388393,1.04321305341921,-0.0964245472760304,0.923183397049828,NA
"Snhg1",470.727916317403,-0.0616525919903395,0.202178932765011,-0.304940733177167,0.76041129169146,0.999958958199752
"Slc3a2",5238.71457817262,-0.152203545343071,0.140816332663014,-1.08086570971357,0.279756853794117,0.999958958199752
"Chrm1",110.078617114561,0.638879684746312,0.212801361990657,3.00223494234197,0.00268005249096844,0.351041193603952
"9830166K06Rik",2.78775741602034,0.402566366621816,0.634491018679365,0.634471339656975,0.525773265193805,0.999958958199752
"Slc22a8",1.30556115757266,-1.40193099618632,0.866045805152428,-1.61877234188505,0.105496255135393,NA
"Slc22a26",0.524854080178169,-1.22597050187682,1.23225508283363,-0.994899935050495,0.319784934476302,NA
"Plaat5",0.619514904676742,-0.64255116169032,1.19980576827226,-0.535545984760186,0.592272368403702,NA
"Plaat3",1525.44842912989,-0.257999603244752,0.173683211019148,-1.48546080954427,0.137421797537444,0.999958958199752
"2700081O15Rik",213.652792771497,-0.105338904445617,0.140688166240594,-0.748740333038915,0.454013728788721,0.999958958199752
"1700105P06Rik",2.08685842112602,-0.30415557290177,0.556360517263764,-0.546687918110432,0.584593156067616,NA
"Spindoc",259.50624233543,-0.0402631186799024,0.0815006577900536,-0.494022008799249,0.621290636218354,0.999958958199752
"Rcor2",24.0861993527407,-0.170085026967332,0.260471994444636,-0.652987770642974,0.513764162612622,0.999958958199752
"Otub1",1256.22733774333,-0.0195601197338311,0.119681626915064,-0.163434607617028,0.870176256253417,0.999958958199752
"Flrt1",39.1030329246574,0.474688007240336,0.252074733092409,1.88312410933435,0.0596835506259979,0.978535572054079
"Fermt3",406.905283047662,-0.233955937245509,0.1575461145042,-1.4849997283765,0.137543896059728,0.999958958199752
"Nudt22",362.765419616595,-0.0812346973898792,0.155817289825011,-0.521345849880388,0.60212586632607,0.999958958199752
"Dnajc4",342.358891985234,0.000312014647026564,0.138306162459584,0.00225597067750138,0.998199997353621,0.999958958199752
"Vegfb",136.727881088776,-0.181673500214948,0.211448514229372,-0.859185513206658,0.390238174579447,0.999958958199752
"Fkbp2",1103.13237828966,-0.0445262458262583,0.135541346958472,-0.328506738537138,0.742528550128996,0.999958958199752
"Ppp1r14b",704.925417010261,-0.0195732154607316,0.121468730875287,-0.161137893840577,0.871984795237409,0.999958958199752
"Plcb3",11262.8416373568,-0.137322774879949,0.101131768795584,-1.35785991400504,0.174508139192491,0.999958958199752
"Mir6990",3.61438233905812,0.541948716830985,0.478427363694753,1.13277115390239,0.257310368131852,0.999958958199752
"Esrra",3295.25083782661,-0.0736282291251844,0.131178769901451,-0.561281594426433,0.574605586789373,0.999958958199752
"Trmt112",326.915563554372,-0.0740195038364563,0.100838375196021,-0.734041020519902,0.462923737778608,0.999958958199752
"Rps6ka4",908.69672325349,0.00444642720287759,0.121708455435134,0.0365334288976116,0.970857024086917,0.999958958199752
"CAAA01066123.1",71.5864179192225,-0.108504917540389,0.30705265719192,-0.353375601868083,0.723806874345651,0.999958958199752
"Gm14968",20.2321450813069,0.406983285340274,0.445357891386588,0.913834229080712,0.360803957577197,0.999958958199752
"Slc22a12",5.98451232889928,-0.465700824034321,0.554866944900972,-0.83930179714965,0.401299975004919,0.999958958199752
"Gm14964",13.8645442030175,-0.704888598272312,0.34402113830459,-2.04896885623411,0.0404651603909715,0.905673148051521
"Pygm",113.634792679004,-0.121376152541026,0.143935968367038,-0.843264917852337,0.399080298684932,0.999958958199752
"Gm14963",97.5055690279017,-0.10434366236004,0.19055821933834,-0.547568416216019,0.583988281091586,0.999958958199752
"Gpha2",0.677618840490622,-0.396476393747634,0.893584243639994,-0.443692238946153,0.657265107394866,NA
"Batf2",370.403874451064,-0.186066518959291,0.167708997662878,-1.10946056295271,0.267231548310615,0.999958958199752
"Naaladl1",5338.97128837222,-2.27702332041597,0.626231594071003,-3.63607224862851,0.000276826720111695,0.11002907549543
"Cdca5",127.71872259831,-0.10025600517642,0.203753756199145,-0.492044942123332,0.622687572948631,0.999958958199752
"Zfpl1",431.179045873031,-0.163287662787088,0.0828420049116526,-1.97107328536081,0.0487154938977918,0.932756047197503
"Gm28374",9.7668139080355,0.927330896577934,0.568660449286662,1.63072866724105,0.10294758483986,0.999958958199752
"Tm7sf2",194.307768767902,-0.215114101254779,0.142162200832816,-1.51315961623128,0.130239119397731,0.999958958199752
"Syvn1",1143.36121016307,0.0487918268938552,0.248187702942571,0.196592443200723,0.844146484663426,0.999958958199752
"Gm10814",12.4230648843291,-0.16662909561215,0.309933674453179,-0.537628239029324,0.590833730530591,0.999958958199752
"Capn1",2216.0482436311,-0.25116404514426,0.155177773824357,-1.61855682649854,0.105542650680247,0.999958958199752
"Pola2",482.309955148626,-0.130207259291942,0.1004026707658,-1.29685055485889,0.194682612106874,0.999958958199752
"Cdc42ep2",668.144483849089,-0.286094212217571,0.229747431760634,-1.24525532244314,0.213037912747534,0.999958958199752
"Gm42067",44.9711790565197,0.0987567784472694,0.131477283191477,0.751131876549693,0.452573293372391,0.999958958199752
"Tigd3",128.153693925608,0.0815474677182609,0.23570230666643,0.345976536554087,0.729360348200843,0.999958958199752
"Frmd8",1921.03339244352,-0.0860834556427153,0.189638896607365,-0.45393353991584,0.649876662257069,0.999958958199752
"Gm28006",1.28857317332928,3.86983838969191,2.9583331255835,1.3081144771107,0.190834483807972,NA
"Neat1",19037.2952257292,0.333613186732053,0.183137006932549,1.82165905362276,0.0685067345134898,0.990768977879222
"Gm37376",220.849533535318,-0.0315689844619841,0.412307571528026,-0.0765665892212175,0.938968338839542,0.999958958199752
"Malat1",219328.579837445,0.149159695456359,0.111707948420202,1.33526483626105,0.181789683096828,0.999958958199752
"Ltbp3",602.796395985378,0.0972617971815558,0.337053863308952,0.288564552343977,0.7729146251152,0.999958958199752
"Znrd2",123.712235717584,0.0780040894560147,0.146550145141383,0.532268933481852,0.594539745632175,0.999958958199752
"Ehbp1l1",2952.6893431162,-0.00436923495071336,0.101298794196826,-0.0431321516248636,0.96559618984932,0.999958958199752
"Gm50315",3.01890312978782,0.170607749462852,0.633100346049825,0.269479791832913,0.787560491009087,0.999958958199752
"Sipa1",554.001931111938,-0.201064118725163,0.175096167884424,-1.14830679137353,0.25084193648652,0.999958958199752
"Rela",787.673827535713,0.0994592352525085,0.11880429226014,0.837168702917967,0.402497746856289,0.999958958199752
"Rnaseh2c",393.238879877583,0.211652779727062,0.112560147938886,1.88035271455025,0.060060023403174,0.979395660430517
"Ap5b1",650.249075222943,-0.00308773162534136,0.166976347205394,-0.0184920300211336,0.985246335601673,0.999958958199752
"Ovol1",1079.76931244826,0.0257069995411405,0.158377856515162,0.16231435446078,0.871058311347742,0.999958958199752
"1700020D05Rik",8.76212878933574,0.0819604804648174,0.377078564205694,0.217356509345645,0.82793052147273,0.999958958199752
"Cfl1",9483.21935258025,-0.154467482205802,0.118455271025259,-1.30401526980478,0.192228376080106,0.999958958199752
"1700061A03Rik",1.2627645802765,0.385381450110461,1.00254418474315,0.384403456700708,0.700679438899962,NA
"Mus81",254.189642477816,0.058013143579284,0.0822064383541891,0.705700730268017,0.480374266744754,0.999958958199752
"Efemp2",170.767887616627,-0.144163262354723,0.126223155822414,-1.1421300744338,0.253399956184907,0.999958958199752
"Ctsw",168.425024009355,-0.37337357893963,0.246521417867684,-1.51456851972201,0.129881709405402,0.999958958199752
"Ccdc85b",225.627294078771,0.0114714297451583,0.208081288068556,0.0551295594699455,0.956035246895855,0.999958958199752
"Fosl1",6.323368685874,1.85637814740893,0.815709694289286,2.27578286785762,0.0228590086329877,0.763722791327922
"AI837181",478.981533885157,-0.0648284946308371,0.100671329381017,-0.643961841265418,0.519600178601674,0.999958958199752
"4930481A15Rik",104.064370658162,0.0277818752195052,0.173407246500826,0.160211731517073,0.872714288352059,0.999958958199752
"Tsga10ip",21.0851649738552,0.168240796246218,0.400463420216475,0.420115265846938,0.674401251112266,0.999958958199752
"Eif1ad",1144.9180930833,-0.0795014714429081,0.110670514420054,-0.718361813528371,0.47253422572117,0.999958958199752
"Banf1",1070.4335450736,0.0312739587509328,0.101772279886483,0.307293486849425,0.758619992765959,0.999958958199752
"Sf3b2",4515.14085337472,-0.0313586150622282,0.0689045521154327,-0.455102226188112,0.649035696533899,0.999958958199752
"Gm10817",2.00217185088991,0.12656886585336,0.610606861690151,0.207283726722329,0.835788282354254,NA
"Cnih2",5.99745011285315,-0.237597063573185,0.309550652557753,-0.767554717168161,0.442751773785021,0.999958958199752
"Yif1a",1291.28409917304,-0.100707211920101,0.154405412991463,-0.652225915976596,0.51425544377619,0.999958958199752
"Tmem151a",30.1623455273504,-0.167520727332699,0.270147309835707,-0.620108811872228,0.535186151108374,0.999958958199752
"Cd248",64.1730143982359,0.0151794722262805,0.196559283736547,0.0772259235876436,0.938443819183654,0.999958958199752
"Rin1",144.015800717975,0.335313019965881,0.150798786807239,2.22357902915029,0.0261767807900521,0.805817394409626
"Brms1",562.219503852012,0.036763698206925,0.131236583550112,0.280133002646224,0.7793754654848,0.999958958199752
"Gm50388",58.5548324793603,-0.0495135725583529,0.518962287012301,-0.095408806762059,0.923990121206206,0.999958958199752
"B4gat1",240.450069956599,-0.0450436930875719,0.0957036169296439,-0.470658210553166,0.637884831373127,0.999958958199752
"Slc29a2",46.5587156582233,0.147217204574821,0.22560391582651,0.652547204402392,0.514048231496125,0.999958958199752
"AC124502.1",70.3820382000525,0.0120024683202626,0.255729375960801,0.0469342572599184,0.962565624823673,0.999958958199752
"Npas4",13.9120630693894,0.0764065560426142,0.288718908336979,0.264639945068773,0.79128684515255,0.999958958199752
"Mrpl11",526.450012910059,0.0622776198775572,0.106243185386156,0.586179900867995,0.557754626914881,0.999958958199752
"Zdhhc24",218.190471215193,-0.0974855358247926,0.125649338439479,-0.775853952241443,0.437835223872781,0.999958958199752
"Actn3",12.3020314297745,-0.0227259335636714,0.265384472533519,-0.0856339986537871,0.93175737070228,0.999958958199752
"Ctsf",226.787758866816,0.259533643088156,0.214972910955365,1.20728533625357,0.227322275904727,0.999958958199752
"Ccdc87",10.2561407753103,-0.304873425354072,0.428803017012387,-0.710987127558539,0.477092212637023,0.999958958199752
"Rbm14",1300.69640272498,-0.0143764114547766,0.117285858249198,-0.122575830278113,0.902442994732394,0.999958958199752
"Rbm4",1233.63557833826,0.0326790799326541,0.0420870133954086,0.776464692935876,0.437474659874329,0.999958958199752
"Gm960",1.36234607267854,-1.6780219704645,0.771453210784559,-2.17514419151613,0.0296193127601892,NA
"2010003K11Rik",2317.15383461087,-0.121871856264808,0.265734376070042,-0.458622847623919,0.646505026588652,0.999958958199752
"A930001C03Rik",30.1358826388073,0.162483308365078,0.222453998286232,0.730413072441206,0.465137730153087,0.999958958199752
"Gm50152",0.559365158419249,-1.65763929249102,1.39150865352683,-1.19125331221596,0.233554156253008,NA
"Ankrd13d",29.1722830782448,-0.156624838020076,0.20166668808036,-0.776652006888041,0.437364109277165,0.999958958199752
"Ssh3",1164.33864939649,-0.0135360190398835,0.10304371848576,-0.131361903848162,0.895489023788678,0.999958958199752
"Pold4",286.313979890486,-0.194621978156091,0.136158744623088,-1.42937553291079,0.152896326847679,0.999958958199752
"Gm30082",3.03117627175787,0.325009123075724,0.421677122905328,0.770753511208843,0.440853047426003,0.999958958199752
"Gm17552",7.2096620669077,-0.194945974785001,0.325812892364224,-0.598337203203955,0.549614957575351,0.999958958199752
"Gm50230",51.0947091562169,-0.0929619982582361,0.224454381634353,-0.41416878379178,0.678750501429583,0.999958958199752
"Rps6kb2",356.84604719308,-0.0249522654794052,0.0919300654968461,-0.271426603957563,0.786062942772637,0.999958958199752
"Cabp4",17.9336783983032,-0.15078082496932,0.258041180579333,-0.584328534812929,0.558999297716338,0.999958958199752
"Cdk2ap2",1010.91766667066,-0.183354672753621,0.11461253058413,-1.59977859156536,0.109647709716537,0.999958958199752
"Gstp1",5077.57777404671,-0.0319571003109073,0.151533901847383,-0.210890763857535,0.832972511427213,0.999958958199752
"Ndufv1",4402.02251995199,0.0533680459583584,0.0989881414440454,0.539135750806327,0.589793188817258,0.999958958199752
"Doc2g",32.2876864083691,-0.103510286028853,0.164725068517623,-0.62838210941633,0.529753654143657,0.999958958199752
"Gm49405",201.691076287419,-0.0826766003435183,0.187348778939882,-0.44129778059588,0.658997432651698,0.999958958199752
"Nudt8",184.567409307125,0.167176266060097,0.124329929790238,1.34461803639836,0.178748615716257,0.999958958199752
